burgers, mineral water, nan	0.024396747100386616
mineral water, nan, tomatoes	0.024396747100386616
burgers, mineral water	0.024396747100386616
muffins, nan	0.024130115984535395
low fat yogurt, mineral water	0.023996800426609784
low fat yogurt, mineral water, nan	0.023863484868684174
french fries, milk, nan	0.023730169310758567
french fries, milk	0.023730169310758567
frozen vegetables, milk	0.023596853752832957
frozen vegetables, milk, nan	0.023596853752832957
mineral water, shrimp	0.023596853752832957
chocolate, green tea	0.023463538194907346
chocolate, green tea, nan	0.023463538194907346
mineral water, nan, shrimp	0.023463538194907346
chocolate, ground beef	0.023063591521130515
mineral water, soup	0.023063591521130515
chocolate, ground beef, nan	0.023063591521130515
mineral water, nan, soup	0.023063591521130515
nan, oil	0.023063591521130515
chocolate, frozen vegetables	0.022930275963204905
chocolate, frozen vegetables, nan	0.022930275963204905
olive oil, spaghetti	0.022930275963204905
nan, olive oil, spaghetti	0.022930275963204905
chicken, mineral water, nan	0.022796960405279298
chicken, mineral water	0.022796960405279298
french wine, nan	0.022530329289428077
fresh tuna, nan	0.022263698173576856
ground beef, milk, nan	0.021997067057725635
burgers, french fries, nan	0.021997067057725635
ground beef, milk	0.021997067057725635
burgers, french fries	0.021997067057725635
eggs, nan, pancakes	0.021730435941874418
eggs, frozen vegetables, nan	0.021730435941874418
eggs, pancakes	0.021730435941874418
eggs, frozen vegetables	0.021730435941874418
burgers, nan, spaghetti	0.021463804826023197
burgers, spaghetti	0.021463804826023197
nan, strawberries	0.021330489268097587
shrimp, spaghetti	0.021197173710171976
nan, shrimp, spaghetti	0.021197173710171976
meatballs, nan	0.020930542594320756
spaghetti, tomatoes	0.020930542594320756
nan, spaghetti, tomatoes	0.020930542594320756
frozen smoothie, mineral water	0.020263964804692707
almonds, nan	0.020263964804692707
frozen smoothie, mineral water, nan	0.020130649246767097
mineral water, whole wheat rice	0.020130649246767097
french fries, pancakes	0.020130649246767097
cooking oil, mineral water	0.020130649246767097
french fries, nan, pancakes	0.020130649246767097
mineral water, nan, whole wheat rice	0.020130649246767097
cooking oil, mineral water, nan	0.020130649246767097
eggs, ground beef	0.019997333688841486
eggs, ground beef, nan	0.019997333688841486
chocolate, pancakes	0.01986401813091588
nan, parmesan cheese	0.01986401813091588
chocolate, nan, pancakes	0.01986401813091588
eggs, turkey	0.01946407145713905
eggs, nan, turkey	0.01946407145713905
mineral water, turkey	0.019197440341287828
mineral water, nan, turkey	0.019197440341287828
french fries, frozen vegetables, nan	0.019064124783362217
mushroom cream sauce, nan	0.019064124783362217
french fries, frozen vegetables	0.019064124783362217
cake, eggs	0.019064124783362217
cake, eggs, nan	0.019064124783362217
nan, rice	0.018797493667511
nan, protein bar	0.01853086255165978
cake, nan, spaghetti	0.018130915877882948
cake, spaghetti	0.018130915877882948
chocolate, nan, shrimp	0.017997600319957337
chocolate, shrimp	0.017997600319957337
cake, french fries	0.01786428476203173
burgers, milk	0.01786428476203173
cake, french fries, nan	0.01786428476203173
burgers, milk, nan	0.01786428476203173
green tea, milk	0.01759765364618051
chocolate, escalope	0.01759765364618051
chocolate, escalope, nan	0.01759765364618051
green tea, milk, nan	0.01759765364618051
milk, nan, shrimp	0.01759765364618051
milk, shrimp	0.01759765364618051
burgers, green tea, nan	0.0174643380882549
mint, nan	0.0174643380882549
grated cheese, mineral water, nan	0.0174643380882549
grated cheese, mineral water	0.0174643380882549
burgers, green tea	0.0174643380882549
chicken, nan, spaghetti	0.01719770697240368
chicken, spaghetti	0.01719770697240368
burgers, chocolate	0.017064391414478068
mineral water, salmon	0.017064391414478068
escalope, mineral water	0.017064391414478068
escalope, mineral water, nan	0.017064391414478068
ground beef, mineral water, nan, spaghetti	0.017064391414478068
milk, olive oil	0.017064391414478068
herb & pepper, mineral water	0.017064391414478068
milk, nan, olive oil	0.017064391414478068
burgers, chocolate, nan	0.017064391414478068
herb & pepper, mineral water, nan	0.017064391414478068
ground beef, mineral water, spaghetti	0.017064391414478068
mineral water, nan, salmon	0.01693107585655246
frozen vegetables, ground beef	0.01693107585655246
frozen vegetables, ground beef, nan	0.01693107585655246
eggs, low fat yogurt, nan	0.01679776029862685
eggs, low fat yogurt	0.01679776029862685
frozen vegetables, shrimp	0.01666444474070124
frozen vegetables, nan, shrimp	0.01666444474070124
nan, white wine	0.01653112918277563
grated cheese, spaghetti	0.01653112918277563
milk, nan, pancakes	0.01653112918277563
milk, pancakes	0.01653112918277563
grated cheese, nan, spaghetti	0.01653112918277563
nan, spaghetti, turkey	0.01653112918277563
spaghetti, turkey	0.01653112918277563
chocolate, nan, olive oil	0.01639781362485002
escalope, french fries, nan	0.01639781362485002
chocolate, olive oil	0.01639781362485002
green tea, nan, pancakes	0.01639781362485002
escalope, french fries	0.01639781362485002
green tea, pancakes	0.01639781362485002
herb & pepper, spaghetti	0.01626449806692441
herb & pepper, nan, spaghetti	0.01626449806692441
frozen vegetables, tomatoes	0.0161311825089988
frozen vegetables, nan, tomatoes	0.0161311825089988
ground beef, herb & pepper	0.015997866951073192
ground beef, herb & pepper, nan	0.015997866951073192
cooking oil, nan, spaghetti	0.01586455139314758
cooking oil, spaghetti	0.01586455139314758
chocolate, mineral water, spaghetti	0.01586455139314758
chocolate, mineral water, nan, spaghetti	0.01586455139314758
milk, mineral water, nan, spaghetti	0.01573123583522197
nan, pasta	0.01573123583522197
milk, mineral water, spaghetti	0.01573123583522197
frozen smoothie, nan, spaghetti	0.01559792027729636
light cream, nan	0.01559792027729636
frozen smoothie, spaghetti	0.01559792027729636
carrots, nan	0.01533128916144514
low fat yogurt, spaghetti	0.015197973603519531
milk, nan, soup	0.015197973603519531
low fat yogurt, nan, spaghetti	0.015197973603519531
milk, soup	0.015197973603519531
honey, mineral water	0.015064658045593921
chocolate, frozen smoothie	0.01493134248766831
honey, mineral water, nan	0.01493134248766831
chocolate, frozen smoothie, nan	0.01493134248766831
green tea, ground beef, nan	0.014798026929742702
chicken, milk, nan	0.014798026929742702
chocolate, low fat yogurt	0.014798026929742702
green tea, ground beef	0.014798026929742702
chicken, milk	0.014798026929742702
chocolate, low fat yogurt, nan	0.014798026929742702
chicken, chocolate	0.014664711371817091
chicken, chocolate, nan	0.014664711371817091
ground beef, nan, pancakes	0.014531395813891481
french fries, frozen smoothie, nan	0.014531395813891481
ground beef, pancakes	0.014531395813891481
french fries, frozen smoothie	0.014531395813891481
chicken, eggs	0.01439808025596587
chicken, eggs, nan	0.01439808025596587
frozen vegetables, green tea	0.01439808025596587
frozen vegetables, green tea, nan	0.01439808025596587
frozen smoothie, milk, nan	0.014264764698040262
frozen smoothie, milk	0.014264764698040262
black tea, nan	0.014264764698040262
nan, soup, spaghetti	0.014264764698040262
soup, spaghetti	0.014264764698040262
eggs, mineral water, nan, spaghetti	0.014264764698040262
eggs, mineral water, spaghetti	0.014264764698040262
cake, green tea	0.014131449140114652
ground beef, olive oil	0.014131449140114652
eggs, nan, shrimp	0.014131449140114652
cake, green tea, nan	0.014131449140114652
spaghetti, whole wheat rice	0.014131449140114652
ground beef, nan, olive oil	0.014131449140114652
nan, tomato sauce	0.014131449140114652
nan, spaghetti, whole wheat rice	0.014131449140114652
eggs, shrimp	0.014131449140114652
chocolate, milk, mineral water	0.013998133582189041
escalope, nan, spaghetti	0.013998133582189041
chocolate, tomatoes	0.013998133582189041
milk, nan, tomatoes	0.013998133582189041
escalope, spaghetti	0.013998133582189041
chocolate, nan, tomatoes	0.013998133582189041
milk, tomatoes	0.013998133582189041
chocolate, milk, mineral water, nan	0.013998133582189041
french fries, ground beef	0.01386481802426343
french fries, ground beef, nan	0.01386481802426343
cake, chocolate, nan	0.013598186908412212
chocolate, cooking oil	0.013598186908412212
fromage blanc, nan	0.013598186908412212
chocolate, cooking oil, nan	0.013598186908412212
cake, chocolate	0.013598186908412212
nan, salmon, spaghetti	0.013464871350486601
chocolate, eggs, mineral water, nan	0.013464871350486601
gums, nan	0.013464871350486601
chocolate, eggs, mineral water	0.013464871350486601
salmon, spaghetti	0.013464871350486601
frozen vegetables, nan, pancakes	0.013464871350486601
frozen vegetables, pancakes	0.013464871350486601
cookies, french fries	0.013331555792560993
cake, milk	0.013331555792560993
fresh bread, mineral water	0.013331555792560993
french fries, low fat yogurt	0.013331555792560993
fresh bread, mineral water, nan	0.013331555792560993
cookies, french fries, nan	0.013331555792560993
cake, milk, nan	0.013331555792560993
french fries, low fat yogurt, nan	0.013331555792560993
low fat yogurt, milk	0.013198240234635382
low fat yogurt, milk, nan	0.013198240234635382
eggplant, nan	0.013198240234635382
eggs, milk, mineral water	0.013064924676709772
eggs, milk, mineral water, nan	0.013064924676709772
eggs, herb & pepper, nan	0.012531662445007332
eggs, herb & pepper	0.012531662445007332
eggs, nan, tomatoes	0.012265031329156113
green tea, nan, tomatoes	0.012265031329156113
eggs, tomatoes	0.012265031329156113
green tea, tomatoes	0.012265031329156113
chocolate, nan, whole wheat rice	0.011998400213304892
chocolate, whole wheat rice	0.011998400213304892
frozen vegetables, mineral water, nan, spaghetti	0.011998400213304892
frozen vegetables, mineral water, spaghetti	0.011998400213304892
cookies, green tea, nan	0.011998400213304892
eggs, olive oil	0.011998400213304892
french fries, nan, tomatoes	0.011998400213304892
burgers, ground beef, nan	0.011998400213304892
burgers, ground beef	0.011998400213304892
french fries, tomatoes	0.011998400213304892
melons, nan	0.011998400213304892
extra dark chocolate, nan	0.011998400213304892
eggs, nan, olive oil	0.011998400213304892
cookies, green tea	0.011998400213304892
chicken, green tea	0.011865084655379284
honey, spaghetti	0.011865084655379284
honey, nan, spaghetti	0.011865084655379284
milk, whole wheat rice	0.011865084655379284
green tea, turkey	0.011865084655379284
cake, nan, pancakes	0.011865084655379284
milk, nan, whole wheat rice	0.011865084655379284
chicken, green tea, nan	0.011865084655379284
cake, pancakes	0.011865084655379284
green tea, nan, turkey	0.011865084655379284
cooking oil, eggs, nan	0.011731769097453673
ground beef, nan, tomatoes	0.011731769097453673
ground beef, tomatoes	0.011731769097453673
cooking oil, eggs	0.011731769097453673
champagne, chocolate	0.011598453539528063
champagne, chocolate, nan	0.011598453539528063
avocado, mineral water	0.011598453539528063
avocado, mineral water, nan	0.011465137981602452
green tea, shrimp	0.011465137981602452
ground beef, shrimp	0.011465137981602452
burgers, cake	0.011465137981602452
body spray, nan	0.011465137981602452
cooking oil, milk, nan	0.011465137981602452
cooking oil, milk	0.011465137981602452
mineral water, pancakes, spaghetti	0.011465137981602452
mineral water, nan, pancakes, spaghetti	0.011465137981602452
burgers, cake, nan	0.011465137981602452
ground beef, nan, shrimp	0.011465137981602452
frozen vegetables, olive oil	0.011331822423676844
grated cheese, ground beef	0.011331822423676844
chocolate, turkey	0.011331822423676844
green tea, nan, shrimp	0.011331822423676844
milk, turkey	0.011331822423676844
grated cheese, ground beef, nan	0.011331822423676844
frozen vegetables, nan, olive oil	0.011331822423676844
chocolate, nan, turkey	0.011331822423676844
milk, nan, turkey	0.011331822423676844
nan, yams	0.011331822423676844
nan, shrimp, tomatoes	0.011198506865751233
shrimp, tomatoes	0.011198506865751233
frozen smoothie, green tea	0.011198506865751233
frozen vegetables, milk, mineral water	0.011065191307825623
eggs, escalope	0.011065191307825623
ground beef, milk, mineral water	0.011065191307825623
eggs, frozen smoothie, nan	0.011065191307825623
ground beef, milk, mineral water, nan	0.011065191307825623
eggs, escalope, nan	0.011065191307825623
frozen smoothie, green tea, nan	0.011065191307825623
frozen vegetables, milk, mineral water, nan	0.011065191307825623
eggs, frozen smoothie	0.011065191307825623
chicken, french fries	0.011065191307825623
chicken, french fries, nan	0.011065191307825623
chocolate, milk, nan, spaghetti	0.010931875749900012
chocolate, grated cheese	0.010931875749900012
mineral water, nan, red wine	0.010931875749900012
magazines, nan	0.010931875749900012
chocolate, ground beef, mineral water, nan	0.010931875749900012
chocolate, milk, spaghetti	0.010931875749900012
mineral water, red wine	0.010931875749900012
eggs, whole wheat rice	0.010931875749900012
chocolate, grated cheese, nan	0.010931875749900012
chocolate, ground beef, mineral water	0.010931875749900012
eggs, nan, whole wheat rice	0.010931875749900012
barbecue sauce, nan	0.010798560191974404
nan, olive oil, pancakes	0.010798560191974404
olive oil, pancakes	0.010798560191974404
burgers, nan, turkey	0.010665244634048793
chocolate, nan, salmon	0.010665244634048793
french fries, nan, turkey	0.010665244634048793
chocolate, salmon	0.010665244634048793
burgers, turkey	0.010665244634048793
french fries, turkey	0.010665244634048793
nan, pancakes, shrimp	0.010531929076123183
pancakes, shrimp	0.010531929076123183
cookies, eggs, nan	0.010531929076123183
burgers, nan, pancakes	0.010531929076123183
french fries, whole wheat rice	0.010531929076123183
chocolate, eggs, nan, spaghetti	0.010531929076123183
burgers, frozen vegetables	0.010531929076123183
cookies, eggs	0.010531929076123183
french fries, nan, whole wheat rice	0.010531929076123183
burgers, pancakes	0.010531929076123183
chocolate, eggs, spaghetti	0.010531929076123183
cider, nan	0.010531929076123183
burgers, frozen vegetables, nan	0.010531929076123183
chocolate, cookies	0.010398613518197574
nan, nonfat milk	0.010398613518197574
chocolate, cookies, nan	0.010398613518197574
french fries, grated cheese, nan	0.010398613518197574
french fries, grated cheese	0.010398613518197574
red wine, spaghetti	0.010265297960271964
cereals, mineral water, nan	0.010265297960271964
mineral water, nan, olive oil, spaghetti	0.010265297960271964
mineral water, olive oil, spaghetti	0.010265297960271964
cake, frozen vegetables	0.010265297960271964
cereals, mineral water	0.010265297960271964
cake, frozen vegetables, nan	0.010265297960271964
nan, red wine, spaghetti	0.010265297960271964
french fries, mineral water, nan, spaghetti	0.010131982402346354
frozen vegetables, low fat yogurt	0.010131982402346354
chocolate, nan, soup	0.010131982402346354
french fries, mineral water, spaghetti	0.010131982402346354
eggs, ground beef, mineral water	0.010131982402346354
chocolate, soup	0.010131982402346354
eggs, ground beef, mineral water, nan	0.010131982402346354
frozen vegetables, low fat yogurt, nan	0.010131982402346354
frozen smoothie, frozen vegetables, nan	0.009998666844420743
french fries, nan, shrimp	0.009998666844420743
frozen smoothie, frozen vegetables	0.009998666844420743
green tea, olive oil	0.009998666844420743
french fries, shrimp	0.009998666844420743
green tea, nan, olive oil	0.009865351286495135
nan, pepper, spaghetti	0.009865351286495135
milk, nan, whole wheat pasta	0.009865351286495135
pancakes, tomatoes	0.009865351286495135
milk, whole wheat pasta	0.009865351286495135
nan, pancakes, tomatoes	0.009865351286495135
pepper, spaghetti	0.009865351286495135
candy bars, nan	0.009732035728569524
chocolate, frozen vegetables, mineral water, nan	0.009732035728569524
ground beef, soup	0.009732035728569524
milk, nan, salmon	0.009732035728569524
milk, salmon	0.009732035728569524
ground beef, milk, nan, spaghetti	0.009732035728569524
ground beef, milk, spaghetti	0.009732035728569524
chocolate, frozen vegetables, mineral water	0.009732035728569524
ground beef, nan, soup	0.009732035728569524
cottage cheese, mineral water	0.009598720170643914
nan, pancakes, turkey	0.009598720170643914
ground beef, low fat yogurt	0.009598720170643914
mineral water, whole wheat pasta	0.009598720170643914
brownies, mineral water, nan	0.009598720170643914
mineral water, tomato juice	0.009598720170643914
pancakes, turkey	0.009598720170643914
brownies, mineral water	0.009598720170643914
mineral water, nan, whole wheat pasta	0.009598720170643914
ground beef, low fat yogurt, nan	0.009598720170643914
low fat yogurt, nan, pancakes	0.009465404612718305
chicken, ground beef, nan	0.009465404612718305
chocolate, fresh bread, nan	0.009465404612718305
cottage cheese, mineral water, nan	0.009465404612718305
chocolate, fresh bread	0.009465404612718305
low fat yogurt, pancakes	0.009465404612718305
mineral water, nan, tomato juice	0.009465404612718305
nan, zucchini	0.009465404612718305
chicken, ground beef	0.009465404612718305
green tea, honey	0.009332089054792695
chocolate, mineral water, nan, pancakes	0.009332089054792695
mineral water, spaghetti, tomatoes	0.009332089054792695
champagne, french fries, nan	0.009332089054792695
champagne, french fries	0.009332089054792695
mineral water, nan, spaghetti, tomatoes	0.009332089054792695
chocolate, mineral water, pancakes	0.009332089054792695
chocolate, ground beef, spaghetti	0.009198773496867084
ham, spaghetti	0.009198773496867084
nan, salt	0.009198773496867084
hot dogs, mineral water	0.009198773496867084
chocolate, eggs, milk, nan	0.009198773496867084
french fries, olive oil	0.009198773496867084
frozen vegetables, ground beef, mineral water	0.009198773496867084
french fries, nan, olive oil	0.009198773496867084
green tea, honey, nan	0.009198773496867084
fresh bread, milk	0.009198773496867084
ham, mineral water, nan	0.009198773496867084
chocolate, ground beef, nan, spaghetti	0.009198773496867084
hot dogs, mineral water, nan	0.009198773496867084
herb & pepper, milk, nan	0.009198773496867084
ham, nan, spaghetti	0.009198773496867084
nan, whole weat flour	0.009198773496867084
blueberries, nan	0.009198773496867084
fresh bread, milk, nan	0.009198773496867084
ground beef, turkey	0.009198773496867084
frozen vegetables, ground beef, mineral water, nan	0.009198773496867084
herb & pepper, milk	0.009198773496867084
chocolate, eggs, milk	0.009198773496867084
ground beef, nan, turkey	0.009198773496867084
ham, mineral water	0.009198773496867084
chocolate, herb & pepper	0.009065457938941474
eggs, grated cheese	0.009065457938941474
chicken, pancakes	0.009065457938941474
eggs, frozen vegetables, mineral water, nan	0.009065457938941474
frozen vegetables, whole wheat rice	0.009065457938941474
fresh bread, nan, spaghetti	0.009065457938941474
fresh bread, spaghetti	0.009065457938941474
burgers, eggs, french fries	0.009065457938941474
flax seed, nan	0.009065457938941474
green tea, whole wheat rice	0.009065457938941474
burgers, eggs, french fries, nan	0.009065457938941474
chocolate, herb & pepper, nan	0.009065457938941474
frozen vegetables, nan, whole wheat rice	0.009065457938941474
frozen smoothie, pancakes	0.009065457938941474
eggs, nan, soup	0.009065457938941474
chicken, nan, pancakes	0.009065457938941474
eggs, frozen vegetables, mineral water	0.009065457938941474
eggs, grated cheese, nan	0.009065457938941474
frozen smoothie, nan, pancakes	0.009065457938941474
green tea, nan, whole wheat rice	0.009065457938941474
eggs, soup	0.009065457938941474
french fries, honey	0.008932142381015865
ground beef, nan, salmon	0.008932142381015865
green grapes, nan	0.008932142381015865
eggs, ground beef, spaghetti	0.008932142381015865
escalope, green tea, nan	0.008932142381015865
eggs, ground beef, nan, spaghetti	0.008932142381015865
french fries, honey, nan	0.008932142381015865
chicken, frozen vegetables	0.008932142381015865
burgers, nan, whole wheat rice	0.008932142381015865
eggs, milk, nan, spaghetti	0.008932142381015865
chicken, frozen vegetables, nan	0.008932142381015865
escalope, green tea	0.008932142381015865
eggs, milk, spaghetti	0.008932142381015865
ground beef, salmon	0.008932142381015865
burgers, whole wheat rice	0.008932142381015865
nan, olive oil, soup	0.008932142381015865
olive oil, soup	0.008932142381015865
nan, spaghetti, whole wheat pasta	0.008798826823090255
frozen vegetables, nan, turkey	0.008798826823090255
burgers, shrimp	0.008798826823090255
frozen vegetables, turkey	0.008798826823090255
antioxydant juice, nan	0.008798826823090255
fresh tuna, mineral water	0.008798826823090255
burgers, nan, shrimp	0.008798826823090255
fresh tuna, mineral water, nan	0.008798826823090255
spaghetti, whole wheat pasta	0.008798826823090255
hot dogs, nan, spaghetti	0.008665511265164644
green beans, nan	0.008665511265164644
frozen vegetables, ground beef, spaghetti	0.008665511265164644
eggs, fresh bread	0.008665511265164644
hot dogs, spaghetti	0.008665511265164644
frozen vegetables, ground beef, nan, spaghetti	0.008665511265164644
eggs, fresh bread, nan	0.008665511265164644
bacon, nan	0.008665511265164644
bug spray, nan	0.008665511265164644
chocolate, french fries, mineral water, nan	0.008532195707239034
milk, mineral water, nan, olive oil	0.008532195707239034
milk, mineral water, nan, soup	0.008532195707239034
mineral water, nan, shrimp, spaghetti	0.008532195707239034
chocolate, french fries, mineral water	0.008532195707239034
milk, mineral water, olive oil	0.008532195707239034
milk, mineral water, soup	0.008532195707239034
mineral water, shrimp, spaghetti	0.008532195707239034
cake, nan, tomatoes	0.008398880149313425
chocolate, eggs, french fries, nan	0.008398880149313425
cooking oil, ground beef, nan	0.008398880149313425
cooking oil, ground beef	0.008398880149313425
chocolate, eggs, french fries	0.008398880149313425
clothes accessories, nan	0.008398880149313425
cake, tomatoes	0.008398880149313425
champagne, green tea, nan	0.008265564591387815
escalope, ground beef	0.008265564591387815
eggs, salmon	0.008265564591387815
escalope, ground beef, nan	0.008265564591387815
eggs, nan, salmon	0.008265564591387815
frozen vegetables, milk, nan, spaghetti	0.008265564591387815
french fries, milk, mineral water, nan	0.008265564591387815
butter, chocolate, nan	0.008265564591387815
green tea, mineral water, nan, spaghetti	0.008265564591387815
burgers, nan, tomatoes	0.008265564591387815
french wine, mineral water	0.008265564591387815
french fries, fresh bread	0.008265564591387815
mineral water, pepper	0.008265564591387815
champagne, green tea	0.008265564591387815
burgers, tomatoes	0.008265564591387815
french fries, fresh bread, nan	0.008265564591387815
chocolate, mineral water, olive oil	0.008265564591387815
french fries, milk, mineral water	0.008265564591387815
chocolate, mineral water, nan, olive oil	0.008265564591387815
mineral water, nan, pepper	0.008265564591387815
butter, chocolate	0.008265564591387815
green tea, mineral water, spaghetti	0.008265564591387815
french wine, mineral water, nan	0.008265564591387815
frozen vegetables, milk, spaghetti	0.008265564591387815
ground beef, nan, whole wheat rice	0.008132249033462205
olive oil, shrimp	0.008132249033462205
nan, toothpaste	0.008132249033462205
cake, ground beef	0.008132249033462205
cake, ground beef, nan	0.008132249033462205
ground beef, whole wheat rice	0.008132249033462205
avocado, french fries	0.007998933475536596
olive oil, whole wheat pasta	0.007998933475536596
cookies, spaghetti	0.007998933475536596
chocolate, frozen vegetables, milk	0.007998933475536596
eggs, french fries, spaghetti	0.007998933475536596
avocado, nan, spaghetti	0.007998933475536596
chocolate, french fries, spaghetti	0.007998933475536596
eggs, french fries, nan, spaghetti	0.007998933475536596
chocolate, frozen vegetables, milk, nan	0.007998933475536596
cookies, nan, spaghetti	0.007998933475536596
nan, olive oil, whole wheat pasta	0.007998933475536596
frozen vegetables, soup	0.007998933475536596
avocado, french fries, nan	0.007998933475536596
frozen vegetables, nan, soup	0.007998933475536596
avocado, spaghetti	0.007998933475536596
nan, olive oil, shrimp	0.007998933475536596
chocolate, honey	0.007998933475536596
chocolate, honey, nan	0.007998933475536596
chocolate, french fries, nan, spaghetti	0.007998933475536596
milk, mineral water, nan, pancakes	0.007865617917610986
milk, mineral water, shrimp	0.007865617917610986
eggs, mineral water, nan, pancakes	0.007865617917610986
cooking oil, nan, pancakes	0.007865617917610986
grated cheese, milk, nan	0.007865617917610986
brownies, french fries, nan	0.007865617917610986
milk, mineral water, nan, shrimp	0.007865617917610986
brownies, french fries	0.007865617917610986
burgers, eggs, mineral water, nan	0.007865617917610986
chocolate, frozen vegetables, nan, spaghetti	0.007865617917610986
grated cheese, milk	0.007865617917610986
mineral water, vegetables mix	0.007865617917610986
chocolate, frozen vegetables, spaghetti	0.007865617917610986
milk, mineral water, pancakes	0.007865617917610986
cooking oil, french fries, nan	0.007865617917610986
grated cheese, green tea, nan	0.007865617917610986
eggs, mineral water, pancakes	0.007865617917610986
burgers, eggs, mineral water	0.007865617917610986
grated cheese, green tea	0.007865617917610986
cooking oil, french fries	0.007865617917610986
cooking oil, pancakes	0.007865617917610986
meatballs, mineral water, nan	0.007732302359685375
mineral water, nan, rice	0.007732302359685375
escalope, milk	0.007732302359685375
meatballs, mineral water	0.007732302359685375
honey, milk	0.007732302359685375
cake, nan, whole wheat rice	0.007732302359685375
mineral water, protein bar	0.007732302359685375
nan, shallot	0.007732302359685375
mineral water, nan, protein bar	0.007732302359685375
cake, whole wheat rice	0.007732302359685375
honey, milk, nan	0.007732302359685375
mineral water, nan, vegetables mix	0.007732302359685375
french wine, spaghetti	0.007732302359685375
french wine, nan, spaghetti	0.007732302359685375
nan, strong cheese	0.007732302359685375
escalope, milk, nan	0.007732302359685375
mineral water, rice	0.007732302359685375
cake, shrimp	0.007598986801759766
frozen smoothie, ground beef	0.007598986801759766
french fries, soup	0.007598986801759766
chocolate, mineral water, shrimp	0.007598986801759766
chocolate, mineral water, nan, shrimp	0.007598986801759766
frozen vegetables, honey	0.007598986801759766
frozen vegetables, honey, nan	0.007598986801759766
frozen smoothie, ground beef, nan	0.007598986801759766
